date_key,year,quarter,quarter_name,month,month_name,year_month,year_quarter,week_of_year,day_of_week,is_weekend,is_month_end
2021-01-22,2021,1,Q1,1,Tháng 1,2021-01,2021Q1,3,4,0,0
2021-01-23,2021,1,Q1,1,Tháng 1,2021-01,2021Q1,3,5,1,0
2021-01-24,2021,1,Q1,1,Tháng 1,2021-01,2021Q1,3,6,1,0
2021-01-25,2021,1,Q1,1,Tháng 1,2021-01,2021Q1,4,0,0,0
2021-01-26,2021,1,Q1,1,Tháng 1,2021-01,2021Q1,4,1,0,0
2021-01-27,2021,1,Q1,1,Tháng 1,2021-01,2021Q1,4,2,0,0
2021-01-28,2021,1,Q1,1,Tháng 1,2021-01,2021Q1,4,3,0,0
2021-01-29,2021,1,Q1,1,Tháng 1,2021-01,2021Q1,4,4,0,0
2021-01-30,2021,1,Q1,1,Tháng 1,2021-01,2021Q1,4,5,1,0
2021-01-31,2021,1,Q1,1,Tháng 1,2021-01,2021Q1,4,6,1,1
2021-02-01,2021,1,Q1,2,Tháng 2,2021-02,2021Q1,5,0,0,0
2021-02-02,2021,1,Q1,2,Tháng 2,2021-02,2021Q1,5,1,0,0
2021-02-03,2021,1,Q1,2,Tháng 2,2021-02,2021Q1,5,2,0,0
2021-02-04,2021,1,Q1,2,Tháng 2,2021-02,2021Q1,5,3,0,0
2021-02-05,2021,1,Q1,2,Tháng 2,2021-02,2021Q1,5,4,0,0
2021-02-06,2021,1,Q1,2,Tháng 2,2021-02,2021Q1,5,5,1,0
2021-02-07,2021,1,Q1,2,Tháng 2,2021-02,2021Q1,5,6,1,0
2021-02-08,2021,1,Q1,2,Tháng 2,2021-02,2021Q1,6,0,0,0
2021-02-09,2021,1,Q1,2,Tháng 2,2021-02,2021Q1,6,1,0,0
2021-02-10,2021,1,Q1,2,Tháng 2,2021-02,2021Q1,6,2,0,0
2021-02-11,2021,1,Q1,2,Tháng 2,2021-02,2021Q1,6,3,0,0
2021-02-12,2021,1,Q1,2,Tháng 2,2021-02,2021Q1,6,4,0,0
2021-02-13,2021,1,Q1,2,Tháng 2,2021-02,2021Q1,6,5,1,0
2021-02-14,2021,1,Q1,2,Tháng 2,2021-02,2021Q1,6,6,1,0
2021-02-15,2021,1,Q1,2,Tháng 2,2021-02,2021Q1,7,0,0,0
2021-02-16,2021,1,Q1,2,Tháng 2,2021-02,2021Q1,7,1,0,0
2021-02-17,2021,1,Q1,2,Tháng 2,2021-02,2021Q1,7,2,0,0
2021-02-18,2021,1,Q1,2,Tháng 2,2021-02,2021Q1,7,3,0,0
2021-02-19,2021,1,Q1,2,Tháng 2,2021-02,2021Q1,7,4,0,0
2021-02-20,2021,1,Q1,2,Tháng 2,2021-02,2021Q1,7,5,1,0
2021-02-21,2021,1,Q1,2,Tháng 2,2021-02,2021Q1,7,6,1,0
2021-02-22,2021,1,Q1,2,Tháng 2,2021-02,2021Q1,8,0,0,0
2021-02-23,2021,1,Q1,2,Tháng 2,2021-02,2021Q1,8,1,0,0
2021-02-24,2021,1,Q1,2,Tháng 2,2021-02,2021Q1,8,2,0,0
2021-02-25,2021,1,Q1,2,Tháng 2,2021-02,2021Q1,8,3,0,0
2021-02-26,2021,1,Q1,2,Tháng 2,2021-02,2021Q1,8,4,0,0
2021-02-27,2021,1,Q1,2,Tháng 2,2021-02,2021Q1,8,5,1,0
2021-02-28,2021,1,Q1,2,Tháng 2,2021-02,2021Q1,8,6,1,1
2021-03-01,2021,1,Q1,3,Tháng 3,2021-03,2021Q1,9,0,0,0
2021-03-02,2021,1,Q1,3,Tháng 3,2021-03,2021Q1,9,1,0,0
2021-03-03,2021,1,Q1,3,Tháng 3,2021-03,2021Q1,9,2,0,0
2021-03-04,2021,1,Q1,3,Tháng 3,2021-03,2021Q1,9,3,0,0
2021-03-05,2021,1,Q1,3,Tháng 3,2021-03,2021Q1,9,4,0,0
2021-03-06,2021,1,Q1,3,Tháng 3,2021-03,2021Q1,9,5,1,0
2021-03-07,2021,1,Q1,3,Tháng 3,2021-03,2021Q1,9,6,1,0
2021-03-08,2021,1,Q1,3,Tháng 3,2021-03,2021Q1,10,0,0,0
2021-03-09,2021,1,Q1,3,Tháng 3,2021-03,2021Q1,10,1,0,0
2021-03-10,2021,1,Q1,3,Tháng 3,2021-03,2021Q1,10,2,0,0
2021-03-11,2021,1,Q1,3,Tháng 3,2021-03,2021Q1,10,3,0,0
2021-03-12,2021,1,Q1,3,Tháng 3,2021-03,2021Q1,10,4,0,0
2021-03-13,2021,1,Q1,3,Tháng 3,2021-03,2021Q1,10,5,1,0
2021-03-14,2021,1,Q1,3,Tháng 3,2021-03,2021Q1,10,6,1,0
2021-03-15,2021,1,Q1,3,Tháng 3,2021-03,2021Q1,11,0,0,0
2021-03-16,2021,1,Q1,3,Tháng 3,2021-03,2021Q1,11,1,0,0
2021-03-17,2021,1,Q1,3,Tháng 3,2021-03,2021Q1,11,2,0,0
2021-03-18,2021,1,Q1,3,Tháng 3,2021-03,2021Q1,11,3,0,0
2021-03-19,2021,1,Q1,3,Tháng 3,2021-03,2021Q1,11,4,0,0
2021-03-20,2021,1,Q1,3,Tháng 3,2021-03,2021Q1,11,5,1,0
2021-03-21,2021,1,Q1,3,Tháng 3,2021-03,2021Q1,11,6,1,0
2021-03-22,2021,1,Q1,3,Tháng 3,2021-03,2021Q1,12,0,0,0
2021-03-23,2021,1,Q1,3,Tháng 3,2021-03,2021Q1,12,1,0,0
2021-03-24,2021,1,Q1,3,Tháng 3,2021-03,2021Q1,12,2,0,0
2021-03-25,2021,1,Q1,3,Tháng 3,2021-03,2021Q1,12,3,0,0
2021-03-26,2021,1,Q1,3,Tháng 3,2021-03,2021Q1,12,4,0,0
2021-03-27,2021,1,Q1,3,Tháng 3,2021-03,2021Q1,12,5,1,0
2021-03-28,2021,1,Q1,3,Tháng 3,2021-03,2021Q1,12,6,1,0
2021-03-29,2021,1,Q1,3,Tháng 3,2021-03,2021Q1,13,0,0,0
2021-03-30,2021,1,Q1,3,Tháng 3,2021-03,2021Q1,13,1,0,0
2021-03-31,2021,1,Q1,3,Tháng 3,2021-03,2021Q1,13,2,0,1
2021-04-01,2021,2,Q2,4,Tháng 4,2021-04,2021Q2,13,3,0,0
2021-04-02,2021,2,Q2,4,Tháng 4,2021-04,2021Q2,13,4,0,0
2021-04-03,2021,2,Q2,4,Tháng 4,2021-04,2021Q2,13,5,1,0
2021-04-04,2021,2,Q2,4,Tháng 4,2021-04,2021Q2,13,6,1,0
2021-04-05,2021,2,Q2,4,Tháng 4,2021-04,2021Q2,14,0,0,0
2021-04-06,2021,2,Q2,4,Tháng 4,2021-04,2021Q2,14,1,0,0
2021-04-07,2021,2,Q2,4,Tháng 4,2021-04,2021Q2,14,2,0,0
2021-04-08,2021,2,Q2,4,Tháng 4,2021-04,2021Q2,14,3,0,0
2021-04-09,2021,2,Q2,4,Tháng 4,2021-04,2021Q2,14,4,0,0
2021-04-10,2021,2,Q2,4,Tháng 4,2021-04,2021Q2,14,5,1,0
2021-04-11,2021,2,Q2,4,Tháng 4,2021-04,2021Q2,14,6,1,0
2021-04-12,2021,2,Q2,4,Tháng 4,2021-04,2021Q2,15,0,0,0
2021-04-13,2021,2,Q2,4,Tháng 4,2021-04,2021Q2,15,1,0,0
2021-04-14,2021,2,Q2,4,Tháng 4,2021-04,2021Q2,15,2,0,0
2021-04-15,2021,2,Q2,4,Tháng 4,2021-04,2021Q2,15,3,0,0
2021-04-16,2021,2,Q2,4,Tháng 4,2021-04,2021Q2,15,4,0,0
2021-04-17,2021,2,Q2,4,Tháng 4,2021-04,2021Q2,15,5,1,0
2021-04-18,2021,2,Q2,4,Tháng 4,2021-04,2021Q2,15,6,1,0
2021-04-19,2021,2,Q2,4,Tháng 4,2021-04,2021Q2,16,0,0,0
2021-04-20,2021,2,Q2,4,Tháng 4,2021-04,2021Q2,16,1,0,0
2021-04-21,2021,2,Q2,4,Tháng 4,2021-04,2021Q2,16,2,0,0
2021-04-22,2021,2,Q2,4,Tháng 4,2021-04,2021Q2,16,3,0,0
2021-04-23,2021,2,Q2,4,Tháng 4,2021-04,2021Q2,16,4,0,0
2021-04-24,2021,2,Q2,4,Tháng 4,2021-04,2021Q2,16,5,1,0
2021-04-25,2021,2,Q2,4,Tháng 4,2021-04,2021Q2,16,6,1,0
2021-04-26,2021,2,Q2,4,Tháng 4,2021-04,2021Q2,17,0,0,0
2021-04-27,2021,2,Q2,4,Tháng 4,2021-04,2021Q2,17,1,0,0
2021-04-28,2021,2,Q2,4,Tháng 4,2021-04,2021Q2,17,2,0,0
2021-04-29,2021,2,Q2,4,Tháng 4,2021-04,2021Q2,17,3,0,0
2021-04-30,2021,2,Q2,4,Tháng 4,2021-04,2021Q2,17,4,0,1
2021-05-01,2021,2,Q2,5,Tháng 5,2021-05,2021Q2,17,5,1,0
2021-05-02,2021,2,Q2,5,Tháng 5,2021-05,2021Q2,17,6,1,0
2021-05-03,2021,2,Q2,5,Tháng 5,2021-05,2021Q2,18,0,0,0
2021-05-04,2021,2,Q2,5,Tháng 5,2021-05,2021Q2,18,1,0,0
2021-05-05,2021,2,Q2,5,Tháng 5,2021-05,2021Q2,18,2,0,0
2021-05-06,2021,2,Q2,5,Tháng 5,2021-05,2021Q2,18,3,0,0
2021-05-07,2021,2,Q2,5,Tháng 5,2021-05,2021Q2,18,4,0,0
2021-05-08,2021,2,Q2,5,Tháng 5,2021-05,2021Q2,18,5,1,0
2021-05-09,2021,2,Q2,5,Tháng 5,2021-05,2021Q2,18,6,1,0
2021-05-10,2021,2,Q2,5,Tháng 5,2021-05,2021Q2,19,0,0,0
2021-05-11,2021,2,Q2,5,Tháng 5,2021-05,2021Q2,19,1,0,0
2021-05-12,2021,2,Q2,5,Tháng 5,2021-05,2021Q2,19,2,0,0
2021-05-13,2021,2,Q2,5,Tháng 5,2021-05,2021Q2,19,3,0,0
2021-05-14,2021,2,Q2,5,Tháng 5,2021-05,2021Q2,19,4,0,0
2021-05-15,2021,2,Q2,5,Tháng 5,2021-05,2021Q2,19,5,1,0
2021-05-16,2021,2,Q2,5,Tháng 5,2021-05,2021Q2,19,6,1,0
2021-05-17,2021,2,Q2,5,Tháng 5,2021-05,2021Q2,20,0,0,0
2021-05-18,2021,2,Q2,5,Tháng 5,2021-05,2021Q2,20,1,0,0
2021-05-19,2021,2,Q2,5,Tháng 5,2021-05,2021Q2,20,2,0,0
2021-05-20,2021,2,Q2,5,Tháng 5,2021-05,2021Q2,20,3,0,0
2021-05-21,2021,2,Q2,5,Tháng 5,2021-05,2021Q2,20,4,0,0
2021-05-22,2021,2,Q2,5,Tháng 5,2021-05,2021Q2,20,5,1,0
2021-05-23,2021,2,Q2,5,Tháng 5,2021-05,2021Q2,20,6,1,0
2021-05-24,2021,2,Q2,5,Tháng 5,2021-05,2021Q2,21,0,0,0
2021-05-25,2021,2,Q2,5,Tháng 5,2021-05,2021Q2,21,1,0,0
2021-05-26,2021,2,Q2,5,Tháng 5,2021-05,2021Q2,21,2,0,0
2021-05-27,2021,2,Q2,5,Tháng 5,2021-05,2021Q2,21,3,0,0
2021-05-28,2021,2,Q2,5,Tháng 5,2021-05,2021Q2,21,4,0,0
2021-05-29,2021,2,Q2,5,Tháng 5,2021-05,2021Q2,21,5,1,0
2021-05-30,2021,2,Q2,5,Tháng 5,2021-05,2021Q2,21,6,1,0
2021-05-31,2021,2,Q2,5,Tháng 5,2021-05,2021Q2,22,0,0,1
2021-06-01,2021,2,Q2,6,Tháng 6,2021-06,2021Q2,22,1,0,0
2021-06-02,2021,2,Q2,6,Tháng 6,2021-06,2021Q2,22,2,0,0
2021-06-03,2021,2,Q2,6,Tháng 6,2021-06,2021Q2,22,3,0,0
2021-06-04,2021,2,Q2,6,Tháng 6,2021-06,2021Q2,22,4,0,0
2021-06-05,2021,2,Q2,6,Tháng 6,2021-06,2021Q2,22,5,1,0
2021-06-06,2021,2,Q2,6,Tháng 6,2021-06,2021Q2,22,6,1,0
2021-06-07,2021,2,Q2,6,Tháng 6,2021-06,2021Q2,23,0,0,0
2021-06-08,2021,2,Q2,6,Tháng 6,2021-06,2021Q2,23,1,0,0
2021-06-09,2021,2,Q2,6,Tháng 6,2021-06,2021Q2,23,2,0,0
2021-06-10,2021,2,Q2,6,Tháng 6,2021-06,2021Q2,23,3,0,0
2021-06-11,2021,2,Q2,6,Tháng 6,2021-06,2021Q2,23,4,0,0
2021-06-12,2021,2,Q2,6,Tháng 6,2021-06,2021Q2,23,5,1,0
2021-06-13,2021,2,Q2,6,Tháng 6,2021-06,2021Q2,23,6,1,0
2021-06-14,2021,2,Q2,6,Tháng 6,2021-06,2021Q2,24,0,0,0
2021-06-15,2021,2,Q2,6,Tháng 6,2021-06,2021Q2,24,1,0,0
2021-06-16,2021,2,Q2,6,Tháng 6,2021-06,2021Q2,24,2,0,0
2021-06-17,2021,2,Q2,6,Tháng 6,2021-06,2021Q2,24,3,0,0
2021-06-18,2021,2,Q2,6,Tháng 6,2021-06,2021Q2,24,4,0,0
2021-06-19,2021,2,Q2,6,Tháng 6,2021-06,2021Q2,24,5,1,0
2021-06-20,2021,2,Q2,6,Tháng 6,2021-06,2021Q2,24,6,1,0
2021-06-21,2021,2,Q2,6,Tháng 6,2021-06,2021Q2,25,0,0,0
2021-06-22,2021,2,Q2,6,Tháng 6,2021-06,2021Q2,25,1,0,0
2021-06-23,2021,2,Q2,6,Tháng 6,2021-06,2021Q2,25,2,0,0
2021-06-24,2021,2,Q2,6,Tháng 6,2021-06,2021Q2,25,3,0,0
2021-06-25,2021,2,Q2,6,Tháng 6,2021-06,2021Q2,25,4,0,0
2021-06-26,2021,2,Q2,6,Tháng 6,2021-06,2021Q2,25,5,1,0
2021-06-27,2021,2,Q2,6,Tháng 6,2021-06,2021Q2,25,6,1,0
2021-06-28,2021,2,Q2,6,Tháng 6,2021-06,2021Q2,26,0,0,0
2021-06-29,2021,2,Q2,6,Tháng 6,2021-06,2021Q2,26,1,0,0
2021-06-30,2021,2,Q2,6,Tháng 6,2021-06,2021Q2,26,2,0,1
2021-07-01,2021,3,Q3,7,Tháng 7,2021-07,2021Q3,26,3,0,0
2021-07-02,2021,3,Q3,7,Tháng 7,2021-07,2021Q3,26,4,0,0
2021-07-03,2021,3,Q3,7,Tháng 7,2021-07,2021Q3,26,5,1,0
2021-07-04,2021,3,Q3,7,Tháng 7,2021-07,2021Q3,26,6,1,0
2021-07-05,2021,3,Q3,7,Tháng 7,2021-07,2021Q3,27,0,0,0
2021-07-06,2021,3,Q3,7,Tháng 7,2021-07,2021Q3,27,1,0,0
2021-07-07,2021,3,Q3,7,Tháng 7,2021-07,2021Q3,27,2,0,0
2021-07-08,2021,3,Q3,7,Tháng 7,2021-07,2021Q3,27,3,0,0
2021-07-09,2021,3,Q3,7,Tháng 7,2021-07,2021Q3,27,4,0,0
2021-07-10,2021,3,Q3,7,Tháng 7,2021-07,2021Q3,27,5,1,0
2021-07-11,2021,3,Q3,7,Tháng 7,2021-07,2021Q3,27,6,1,0
2021-07-12,2021,3,Q3,7,Tháng 7,2021-07,2021Q3,28,0,0,0
2021-07-13,2021,3,Q3,7,Tháng 7,2021-07,2021Q3,28,1,0,0
2021-07-14,2021,3,Q3,7,Tháng 7,2021-07,2021Q3,28,2,0,0
2021-07-15,2021,3,Q3,7,Tháng 7,2021-07,2021Q3,28,3,0,0
2021-07-16,2021,3,Q3,7,Tháng 7,2021-07,2021Q3,28,4,0,0
2021-07-17,2021,3,Q3,7,Tháng 7,2021-07,2021Q3,28,5,1,0
2021-07-18,2021,3,Q3,7,Tháng 7,2021-07,2021Q3,28,6,1,0
2021-07-19,2021,3,Q3,7,Tháng 7,2021-07,2021Q3,29,0,0,0
2021-07-20,2021,3,Q3,7,Tháng 7,2021-07,2021Q3,29,1,0,0
2021-07-21,2021,3,Q3,7,Tháng 7,2021-07,2021Q3,29,2,0,0
2021-07-22,2021,3,Q3,7,Tháng 7,2021-07,2021Q3,29,3,0,0
2021-07-23,2021,3,Q3,7,Tháng 7,2021-07,2021Q3,29,4,0,0
2021-07-24,2021,3,Q3,7,Tháng 7,2021-07,2021Q3,29,5,1,0
2021-07-25,2021,3,Q3,7,Tháng 7,2021-07,2021Q3,29,6,1,0
2021-07-26,2021,3,Q3,7,Tháng 7,2021-07,2021Q3,30,0,0,0
2021-07-27,2021,3,Q3,7,Tháng 7,2021-07,2021Q3,30,1,0,0
2021-07-28,2021,3,Q3,7,Tháng 7,2021-07,2021Q3,30,2,0,0
2021-07-29,2021,3,Q3,7,Tháng 7,2021-07,2021Q3,30,3,0,0
2021-07-30,2021,3,Q3,7,Tháng 7,2021-07,2021Q3,30,4,0,0
2021-07-31,2021,3,Q3,7,Tháng 7,2021-07,2021Q3,30,5,1,1
2021-08-01,2021,3,Q3,8,Tháng 8,2021-08,2021Q3,30,6,1,0
2021-08-02,2021,3,Q3,8,Tháng 8,2021-08,2021Q3,31,0,0,0
2021-08-03,2021,3,Q3,8,Tháng 8,2021-08,2021Q3,31,1,0,0
2021-08-04,2021,3,Q3,8,Tháng 8,2021-08,2021Q3,31,2,0,0
2021-08-05,2021,3,Q3,8,Tháng 8,2021-08,2021Q3,31,3,0,0
2021-08-06,2021,3,Q3,8,Tháng 8,2021-08,2021Q3,31,4,0,0
2021-08-07,2021,3,Q3,8,Tháng 8,2021-08,2021Q3,31,5,1,0
2021-08-08,2021,3,Q3,8,Tháng 8,2021-08,2021Q3,31,6,1,0
2021-08-09,2021,3,Q3,8,Tháng 8,2021-08,2021Q3,32,0,0,0
2021-08-10,2021,3,Q3,8,Tháng 8,2021-08,2021Q3,32,1,0,0
2021-08-11,2021,3,Q3,8,Tháng 8,2021-08,2021Q3,32,2,0,0
2021-08-12,2021,3,Q3,8,Tháng 8,2021-08,2021Q3,32,3,0,0
2021-08-13,2021,3,Q3,8,Tháng 8,2021-08,2021Q3,32,4,0,0
2021-08-14,2021,3,Q3,8,Tháng 8,2021-08,2021Q3,32,5,1,0
2021-08-15,2021,3,Q3,8,Tháng 8,2021-08,2021Q3,32,6,1,0
2021-08-16,2021,3,Q3,8,Tháng 8,2021-08,2021Q3,33,0,0,0
2021-08-17,2021,3,Q3,8,Tháng 8,2021-08,2021Q3,33,1,0,0
2021-08-18,2021,3,Q3,8,Tháng 8,2021-08,2021Q3,33,2,0,0
2021-08-19,2021,3,Q3,8,Tháng 8,2021-08,2021Q3,33,3,0,0
2021-08-20,2021,3,Q3,8,Tháng 8,2021-08,2021Q3,33,4,0,0
2021-08-21,2021,3,Q3,8,Tháng 8,2021-08,2021Q3,33,5,1,0
2021-08-22,2021,3,Q3,8,Tháng 8,2021-08,2021Q3,33,6,1,0
2021-08-23,2021,3,Q3,8,Tháng 8,2021-08,2021Q3,34,0,0,0
2021-08-24,2021,3,Q3,8,Tháng 8,2021-08,2021Q3,34,1,0,0
2021-08-25,2021,3,Q3,8,Tháng 8,2021-08,2021Q3,34,2,0,0
2021-08-26,2021,3,Q3,8,Tháng 8,2021-08,2021Q3,34,3,0,0
2021-08-27,2021,3,Q3,8,Tháng 8,2021-08,2021Q3,34,4,0,0
2021-08-28,2021,3,Q3,8,Tháng 8,2021-08,2021Q3,34,5,1,0
2021-08-29,2021,3,Q3,8,Tháng 8,2021-08,2021Q3,34,6,1,0
2021-08-30,2021,3,Q3,8,Tháng 8,2021-08,2021Q3,35,0,0,0
2021-08-31,2021,3,Q3,8,Tháng 8,2021-08,2021Q3,35,1,0,1
2021-09-01,2021,3,Q3,9,Tháng 9,2021-09,2021Q3,35,2,0,0
2021-09-02,2021,3,Q3,9,Tháng 9,2021-09,2021Q3,35,3,0,0
2021-09-03,2021,3,Q3,9,Tháng 9,2021-09,2021Q3,35,4,0,0
2021-09-04,2021,3,Q3,9,Tháng 9,2021-09,2021Q3,35,5,1,0
2021-09-05,2021,3,Q3,9,Tháng 9,2021-09,2021Q3,35,6,1,0
2021-09-06,2021,3,Q3,9,Tháng 9,2021-09,2021Q3,36,0,0,0
2021-09-07,2021,3,Q3,9,Tháng 9,2021-09,2021Q3,36,1,0,0
2021-09-08,2021,3,Q3,9,Tháng 9,2021-09,2021Q3,36,2,0,0
2021-09-09,2021,3,Q3,9,Tháng 9,2021-09,2021Q3,36,3,0,0
2021-09-10,2021,3,Q3,9,Tháng 9,2021-09,2021Q3,36,4,0,0
2021-09-11,2021,3,Q3,9,Tháng 9,2021-09,2021Q3,36,5,1,0
2021-09-12,2021,3,Q3,9,Tháng 9,2021-09,2021Q3,36,6,1,0
2021-09-13,2021,3,Q3,9,Tháng 9,2021-09,2021Q3,37,0,0,0
2021-09-14,2021,3,Q3,9,Tháng 9,2021-09,2021Q3,37,1,0,0
2021-09-15,2021,3,Q3,9,Tháng 9,2021-09,2021Q3,37,2,0,0
2021-09-16,2021,3,Q3,9,Tháng 9,2021-09,2021Q3,37,3,0,0
2021-09-17,2021,3,Q3,9,Tháng 9,2021-09,2021Q3,37,4,0,0
2021-09-18,2021,3,Q3,9,Tháng 9,2021-09,2021Q3,37,5,1,0
2021-09-19,2021,3,Q3,9,Tháng 9,2021-09,2021Q3,37,6,1,0
2021-09-20,2021,3,Q3,9,Tháng 9,2021-09,2021Q3,38,0,0,0
2021-09-21,2021,3,Q3,9,Tháng 9,2021-09,2021Q3,38,1,0,0
2021-09-22,2021,3,Q3,9,Tháng 9,2021-09,2021Q3,38,2,0,0
2021-09-23,2021,3,Q3,9,Tháng 9,2021-09,2021Q3,38,3,0,0
2021-09-24,2021,3,Q3,9,Tháng 9,2021-09,2021Q3,38,4,0,0
2021-09-25,2021,3,Q3,9,Tháng 9,2021-09,2021Q3,38,5,1,0
2021-09-26,2021,3,Q3,9,Tháng 9,2021-09,2021Q3,38,6,1,0
2021-09-27,2021,3,Q3,9,Tháng 9,2021-09,2021Q3,39,0,0,0
2021-09-28,2021,3,Q3,9,Tháng 9,2021-09,2021Q3,39,1,0,0
2021-09-29,2021,3,Q3,9,Tháng 9,2021-09,2021Q3,39,2,0,0
2021-09-30,2021,3,Q3,9,Tháng 9,2021-09,2021Q3,39,3,0,1
2021-10-01,2021,4,Q4,10,Tháng 10,2021-10,2021Q4,39,4,0,0
2021-10-02,2021,4,Q4,10,Tháng 10,2021-10,2021Q4,39,5,1,0
2021-10-03,2021,4,Q4,10,Tháng 10,2021-10,2021Q4,39,6,1,0
2021-10-04,2021,4,Q4,10,Tháng 10,2021-10,2021Q4,40,0,0,0
2021-10-05,2021,4,Q4,10,Tháng 10,2021-10,2021Q4,40,1,0,0
2021-10-06,2021,4,Q4,10,Tháng 10,2021-10,2021Q4,40,2,0,0
2021-10-07,2021,4,Q4,10,Tháng 10,2021-10,2021Q4,40,3,0,0
2021-10-08,2021,4,Q4,10,Tháng 10,2021-10,2021Q4,40,4,0,0
2021-10-09,2021,4,Q4,10,Tháng 10,2021-10,2021Q4,40,5,1,0
2021-10-10,2021,4,Q4,10,Tháng 10,2021-10,2021Q4,40,6,1,0
2021-10-11,2021,4,Q4,10,Tháng 10,2021-10,2021Q4,41,0,0,0
2021-10-12,2021,4,Q4,10,Tháng 10,2021-10,2021Q4,41,1,0,0
2021-10-13,2021,4,Q4,10,Tháng 10,2021-10,2021Q4,41,2,0,0
2021-10-14,2021,4,Q4,10,Tháng 10,2021-10,2021Q4,41,3,0,0
2021-10-15,2021,4,Q4,10,Tháng 10,2021-10,2021Q4,41,4,0,0
2021-10-16,2021,4,Q4,10,Tháng 10,2021-10,2021Q4,41,5,1,0
2021-10-17,2021,4,Q4,10,Tháng 10,2021-10,2021Q4,41,6,1,0
2021-10-18,2021,4,Q4,10,Tháng 10,2021-10,2021Q4,42,0,0,0
2021-10-19,2021,4,Q4,10,Tháng 10,2021-10,2021Q4,42,1,0,0
2021-10-20,2021,4,Q4,10,Tháng 10,2021-10,2021Q4,42,2,0,0
2021-10-21,2021,4,Q4,10,Tháng 10,2021-10,2021Q4,42,3,0,0
2021-10-22,2021,4,Q4,10,Tháng 10,2021-10,2021Q4,42,4,0,0
2021-10-23,2021,4,Q4,10,Tháng 10,2021-10,2021Q4,42,5,1,0
2021-10-24,2021,4,Q4,10,Tháng 10,2021-10,2021Q4,42,6,1,0
2021-10-25,2021,4,Q4,10,Tháng 10,2021-10,2021Q4,43,0,0,0
2021-10-26,2021,4,Q4,10,Tháng 10,2021-10,2021Q4,43,1,0,0
2021-10-27,2021,4,Q4,10,Tháng 10,2021-10,2021Q4,43,2,0,0
2021-10-28,2021,4,Q4,10,Tháng 10,2021-10,2021Q4,43,3,0,0
2021-10-29,2021,4,Q4,10,Tháng 10,2021-10,2021Q4,43,4,0,0
2021-10-30,2021,4,Q4,10,Tháng 10,2021-10,2021Q4,43,5,1,0
2021-10-31,2021,4,Q4,10,Tháng 10,2021-10,2021Q4,43,6,1,1
2021-11-01,2021,4,Q4,11,Tháng 11,2021-11,2021Q4,44,0,0,0
2021-11-02,2021,4,Q4,11,Tháng 11,2021-11,2021Q4,44,1,0,0
2021-11-03,2021,4,Q4,11,Tháng 11,2021-11,2021Q4,44,2,0,0
2021-11-04,2021,4,Q4,11,Tháng 11,2021-11,2021Q4,44,3,0,0
2021-11-05,2021,4,Q4,11,Tháng 11,2021-11,2021Q4,44,4,0,0
2021-11-06,2021,4,Q4,11,Tháng 11,2021-11,2021Q4,44,5,1,0
2021-11-07,2021,4,Q4,11,Tháng 11,2021-11,2021Q4,44,6,1,0
2021-11-08,2021,4,Q4,11,Tháng 11,2021-11,2021Q4,45,0,0,0
2021-11-09,2021,4,Q4,11,Tháng 11,2021-11,2021Q4,45,1,0,0
2021-11-10,2021,4,Q4,11,Tháng 11,2021-11,2021Q4,45,2,0,0
2021-11-11,2021,4,Q4,11,Tháng 11,2021-11,2021Q4,45,3,0,0
2021-11-12,2021,4,Q4,11,Tháng 11,2021-11,2021Q4,45,4,0,0
2021-11-13,2021,4,Q4,11,Tháng 11,2021-11,2021Q4,45,5,1,0
2021-11-14,2021,4,Q4,11,Tháng 11,2021-11,2021Q4,45,6,1,0
2021-11-15,2021,4,Q4,11,Tháng 11,2021-11,2021Q4,46,0,0,0
2021-11-16,2021,4,Q4,11,Tháng 11,2021-11,2021Q4,46,1,0,0
2021-11-17,2021,4,Q4,11,Tháng 11,2021-11,2021Q4,46,2,0,0
2021-11-18,2021,4,Q4,11,Tháng 11,2021-11,2021Q4,46,3,0,0
2021-11-19,2021,4,Q4,11,Tháng 11,2021-11,2021Q4,46,4,0,0
2021-11-20,2021,4,Q4,11,Tháng 11,2021-11,2021Q4,46,5,1,0
2021-11-21,2021,4,Q4,11,Tháng 11,2021-11,2021Q4,46,6,1,0
2021-11-22,2021,4,Q4,11,Tháng 11,2021-11,2021Q4,47,0,0,0
2021-11-23,2021,4,Q4,11,Tháng 11,2021-11,2021Q4,47,1,0,0
2021-11-24,2021,4,Q4,11,Tháng 11,2021-11,2021Q4,47,2,0,0
2021-11-25,2021,4,Q4,11,Tháng 11,2021-11,2021Q4,47,3,0,0
2021-11-26,2021,4,Q4,11,Tháng 11,2021-11,2021Q4,47,4,0,0
2021-11-27,2021,4,Q4,11,Tháng 11,2021-11,2021Q4,47,5,1,0
2021-11-28,2021,4,Q4,11,Tháng 11,2021-11,2021Q4,47,6,1,0
2021-11-29,2021,4,Q4,11,Tháng 11,2021-11,2021Q4,48,0,0,0
2021-11-30,2021,4,Q4,11,Tháng 11,2021-11,2021Q4,48,1,0,1
2021-12-01,2021,4,Q4,12,Tháng 12,2021-12,2021Q4,48,2,0,0
2021-12-02,2021,4,Q4,12,Tháng 12,2021-12,2021Q4,48,3,0,0
2021-12-03,2021,4,Q4,12,Tháng 12,2021-12,2021Q4,48,4,0,0
